299.00	9.0000	0.88323	2.0076	4.0000e-05
308.00	9.5000	0.88386	2.0078	3.6000e-05
318.00	10.000	0.88450	2.0080	3.2000e-05
328.00	10.500	0.88511	2.0081	2.9000e-05
339.00	11.500	0.88577	2.0083	2.6000e-05
351.00	17.500	0.88645	2.0086	2.3000e-05
374.00	27.000	0.88732	2.0089	1.8000e-05
405.00	33.000	0.88839	2.0094	1.4000e-05
440.00	32.500	0.88925	2.0099	9.0000e-06
470.00	25.000	0.88983	2.0103	7.0000e-06
490.00	25.000	0.89015	2.0106	8.0000e-06
520.00	36.500	0.89056	2.0111	9.0000e-06
563.00	38.500	0.89104	2.0116	1.3000e-05
597.00	26.500	0.89135	2.0120	2.0000e-05
616.00	27.500	0.89150	2.0124	2.7000e-05
652.00	38.000	0.89176	2.0129	4.8000e-05
692.00	43.000	0.89201	2.0134	7.7000e-05
738.00	49.500	0.89226	2.0139	0.00013900
791.00	36.000	0.89254	2.0144	0.00032300
810.00	19.500	0.89263	2.0148	0.00037000
830.00	20.500	0.89271	2.0151	0.00037400
851.00	22.000	0.89282	2.0153	0.00046700
874.00	23.000	0.89295	2.0156	0.00071200
897.00	20.500	0.89308	2.0159	0.00097900
915.00	15.000	0.89316	2.0161	0.0010700
927.00	12.000	0.89322	2.0162	0.0011500
939.00	12.500	0.89328	2.0164	0.0012460
952.00	12.500	0.89336	2.0165	0.0014110
964.00	16.500	0.89347	2.0167	0.0018100
985.00	23.500	0.89368	2.0169	0.0026330
1011.0	21.500	0.89404	2.0172	0.0042390
1028.0	13.500	0.89418	2.0174	0.0047620
1038.0	13.500	0.89422	2.0175	0.0047490
1055.0	20.000	0.89419	2.0177	0.0041400
1078.0	20.000	0.89417	2.0179	0.0034520
1095.0	14.500	0.89422	2.0181	0.0033240
1107.0	12.500	0.89427	2.0183	0.0033400
1120.0	13.000	0.89434	2.0184	0.0034490
1133.0	13.000	0.89448	2.0185	0.0039320
1146.0	13.000	0.89458	2.0187	0.0042050
1159.0	13.000	0.89482	2.0188	0.0053910
1172.0	13.500	0.89516	2.0190	0.0072120
1186.0	14.500	0.89557	2.0191	0.0094580
1201.0	18.500	0.89603	2.0193	0.011988
1223.0	26.000	0.89704	2.0195	0.017835
1253.0	31.500	0.89772	2.0198	0.021389
1286.0	28.000	0.89786	2.0201	0.021247
1309.0	18.500	0.89790	2.0204	0.020685
1323.0	14.000	0.89796	2.0206	0.020609
1337.0	14.000	0.89804	2.0207	0.020609
1351.0	14.500	0.89822	2.0208	0.021277
1366.0	15.000	0.89842	2.0210	0.021970
1381.0	15.500	0.89878	2.0212	0.023756
1397.0	15.500	0.89952	2.0213	0.027880
1412.0	16.000	0.90168	2.0215	0.041473
1429.0	16.500	0.91399	2.0217	0.12224
1445.0	16.500	0.93266	2.0218	0.24091
1462.0	17.000	0.94421	2.0220	0.30979
1479.0	17.500	0.95303	2.0222	0.35935
1497.0	18.000	0.95724	2.0223	0.38182
1515.0	18.500	0.95583	2.0225	0.37412
1534.0	19.000	0.95405	2.0227	0.36422
1553.0	19.000	0.95024	2.0229	0.34279
1572.0	19.500	0.94600	2.0231	0.31821
1592.0	26.000	0.94213	2.0233	0.29501
1624.0	37.500	0.93684	2.0236	0.26210
1667.0	44.500	0.92707	2.0240	0.19907
1713.0	47.000	0.92073	2.0244	0.15545
1761.0	49.500	0.91707	2.0248	0.12825
1812.0	43.500	0.91312	2.0253	0.097992
1848.0	28.500	0.91131	2.0256	0.082651
1869.0	21.000	0.91927	2.0259	0.13506
1890.0	21.500	0.93407	2.0261	0.23172
1912.0	22.000	0.95152	2.0263	0.33839
1934.0	22.500	0.96350	2.0265	0.40465
1957.0	23.000	0.97017	2.0267	0.43789
1980.0	23.500	0.97333	2.0269	0.45230
2004.0	24.000	0.97358	2.0271	0.45309
2028.0	24.500	0.97276	2.0273	0.44892
2053.0	25.500	0.97071	2.0276	0.43867
2079.0	26.000	0.96719	2.0278	0.42025
2105.0	26.500	0.96081	2.0280	0.38469
2132.0	27.500	0.94939	2.0283	0.31516
2160.0	28.000	0.94037	2.0285	0.25439
2188.0	28.500	0.93392	2.0288	0.20729
2217.0	29.500	0.92911	2.0291	0.16917
