299.00	9.0000	0.88256	2.0121	2.0107e-05
308.00	9.5000	0.88317	2.0124	1.8145e-05
318.00	10.000	0.88378	2.0126	1.6246e-05
328.00	10.500	0.88437	2.0129	1.4596e-05
339.00	11.500	0.88501	2.0132	1.3021e-05
351.00	17.500	0.88565	2.0136	1.1545e-05
374.00	27.000	0.88648	2.0142	9.2739e-06
405.00	33.000	0.88748	2.0149	6.9902e-06
440.00	32.500	0.88827	2.0156	4.7207e-06
470.00	25.000	0.88878	2.0163	3.5915e-06
490.00	25.000	0.88906	2.0169	3.9575e-06
520.00	36.500	0.88941	2.0176	4.7370e-06
563.00	38.500	0.88980	2.0184	6.5037e-06
597.00	26.500	0.89004	2.0191	9.9758e-06
616.00	27.500	0.89015	2.0197	1.3912e-05
652.00	38.000	0.89033	2.0204	2.4618e-05
692.00	43.000	0.89050	2.0213	3.9229e-05
738.00	49.500	0.89067	2.0221	7.0617e-05
791.00	36.000	0.89083	2.0229	0.00016410
810.00	19.500	0.89088	2.0235	0.00018769
830.00	20.500	0.89092	2.0239	0.00018979
851.00	22.000	0.89098	2.0243	0.00023732
874.00	23.000	0.89105	2.0247	0.00036123
897.00	20.500	0.89112	2.0251	0.00049687
915.00	15.000	0.89117	2.0254	0.00054312
927.00	12.000	0.89120	2.0257	0.00058375
939.00	12.500	0.89123	2.0259	0.00063271
952.00	12.500	0.89127	2.0262	0.00071629
964.00	16.500	0.89133	2.0265	0.00091900
985.00	23.500	0.89144	2.0268	0.0013373
1011.0	21.500	0.89164	2.0272	0.0021538
1028.0	13.500	0.89171	2.0275	0.0024201
1038.0	13.500	0.89174	2.0278	0.0024138
1055.0	20.000	0.89172	2.0281	0.0021046
1078.0	20.000	0.89171	2.0284	0.0017546
1095.0	14.500	0.89174	2.0287	0.0016899
1107.0	12.500	0.89177	2.0290	0.0016981
1120.0	13.000	0.89181	2.0292	0.0017536
1133.0	13.000	0.89189	2.0294	0.0019995
1146.0	13.000	0.89195	2.0296	0.0021387
1159.0	13.000	0.89208	2.0299	0.0027434
1172.0	13.500	0.89227	2.0301	0.0036722
1186.0	14.500	0.89250	2.0303	0.0048205
1201.0	18.500	0.89276	2.0306	0.0061170
1223.0	26.000	0.89332	2.0310	0.0091261
1253.0	31.500	0.89371	2.0314	0.010966
1286.0	28.000	0.89382	2.0319	0.010893
1309.0	18.500	0.89385	2.0323	0.010604
1323.0	14.000	0.89390	2.0326	0.010566
1337.0	14.000	0.89396	2.0329	0.010566
1351.0	14.500	0.89407	2.0331	0.010914
1366.0	15.000	0.89420	2.0333	0.011274
1381.0	15.500	0.89441	2.0336	0.012202
1397.0	15.500	0.89485	2.0338	0.014351
1412.0	16.000	0.89608	2.0341	0.021505
1429.0	16.500	0.90328	2.0343	0.066565
1445.0	16.500	0.91548	2.0346	0.14377
1462.0	17.000	0.92430	2.0348	0.19826
1479.0	17.500	0.93210	2.0351	0.24528
1497.0	18.000	0.93633	2.0354	0.27005
1515.0	18.500	0.93486	2.0357	0.26125
1534.0	19.000	0.93309	2.0360	0.25040
1553.0	19.000	0.92951	2.0363	0.22859
1572.0	19.500	0.92584	2.0366	0.20569
1592.0	26.000	0.92269	2.0369	0.18574
1624.0	37.500	0.91868	2.0374	0.15959
1667.0	44.500	0.91189	2.0380	0.11472
1713.0	47.000	0.90789	2.0387	0.086695
1761.0	49.500	0.90575	2.0394	0.070196
1812.0	43.500	0.90355	2.0401	0.052602
1848.0	28.500	0.90263	2.0406	0.043960
1869.0	21.000	0.90756	2.0410	0.074277
1890.0	21.500	0.91741	2.0413	0.13726
1912.0	22.000	0.93125	2.0417	0.22423
1934.0	22.500	0.94355	2.0420	0.29828
1957.0	23.000	0.95276	2.0423	0.35054
1980.0	23.500	0.95852	2.0426	0.38158
2004.0	24.000	0.95898	2.0430	0.38351
2028.0	24.500	0.95721	2.0433	0.37325
2053.0	25.500	0.95347	2.0437	0.35177
2079.0	26.000	0.94824	2.0440	0.32034
2105.0	26.500	0.94063	2.0444	0.27299
2132.0	27.500	0.93001	2.0448	0.20287
2160.0	28.000	0.92309	2.0452	0.15378
2188.0	28.500	0.91875	2.0456	0.12028
2217.0	29.500	0.91579	2.0460	0.095358
2247.0	30.500	0.91508	2.0464	0.084879
2278.0	28.500	0.91842	2.0468	0.10243
2304.0	24.000	0.92359	2.0471	0.13371
2326.0	21.500	0.92800	2.0475	0.16081
2347.0	22.000	0.93191	2.0478	0.18406
2370.0	22.500	0.93532	2.0481	0.20365
2392.0	23.000	0.93797	2.0484	0.21773
2416.0	23.500	0.94036	2.0487	0.22927
2439.0	23.500	0.94251	2.0490	0.23926
2463.0	24.500	0.94455	2.0493	0.24775
2488.0	25.000	0.94647	2.0497	0.25491
2513.0	25.000	0.94774	2.0500	0.25672
2538.0	25.500	0.94822	2.0503	0.25137
2564.0	26.500	0.94857	2.0506	0.24355
2591.0	23.500	0.95152	2.0510	0.25342
2611.0	17.000	0.95757	2.0514	0.29150
2625.0	14.000	0.96299	2.0516	0.32739
2639.0	14.000	0.96882	2.0517	0.36577
2653.0	14.000	0.97418	2.0518	0.40041
2667.0	14.000	0.97881	2.0517	0.42946
2681.0	14.000	0.98267	2.0509	0.45183
2695.0	14.500	0.98562	2.0504	0.46848
2710.0	15.000	0.98789	2.0513	0.47791
2725.0	15.000	0.98936	2.0524	0.48279
2740.0	15.000	0.99055	2.0526	0.48632
2755.0	15.000	0.99142	2.0519	0.48833
2770.0	15.500	0.99206	2.0510	0.48978
2786.0	15.500	0.99264	2.0485	0.49142
2801.0	32.000	0.99295	2.0422	0.49303
2850.0	25.000	0.98896	2.0352	0.49050
