299.00	9.0000	0.88352	2.0053	6.9000e-05
308.00	9.5000	0.88416	2.0054	6.3000e-05
318.00	10.000	0.88481	2.0055	5.6000e-05
328.00	10.500	0.88543	2.0056	5.0000e-05
339.00	11.500	0.88610	2.0057	4.5000e-05
351.00	17.500	0.88679	2.0059	4.0000e-05
374.00	27.000	0.88769	2.0061	3.2000e-05
405.00	33.000	0.88879	2.0064	2.4000e-05
440.00	32.500	0.88969	2.0068	1.6000e-05
470.00	25.000	0.89030	2.0071	1.2000e-05
490.00	25.000	0.89064	2.0073	1.4000e-05
520.00	36.500	0.89108	2.0076	1.6000e-05
563.00	38.500	0.89160	2.0080	2.2000e-05
597.00	26.500	0.89194	2.0083	3.4000e-05
616.00	27.500	0.89211	2.0085	4.8000e-05
652.00	38.000	0.89241	2.0088	8.4000e-05
692.00	43.000	0.89270	2.0092	0.00013400
738.00	49.500	0.89300	2.0096	0.00024200
791.00	36.000	0.89335	2.0100	0.00056100
810.00	19.500	0.89346	2.0102	0.00064200
830.00	20.500	0.89356	2.0104	0.00064900
851.00	22.000	0.89369	2.0106	0.00081100
874.00	23.000	0.89387	2.0108	0.0012350
897.00	20.500	0.89406	2.0109	0.0016990
915.00	15.000	0.89417	2.0111	0.0018560
927.00	12.000	0.89424	2.0112	0.0019950
939.00	12.500	0.89433	2.0113	0.0021620
952.00	12.500	0.89443	2.0114	0.0024470
964.00	16.500	0.89459	2.0115	0.0031390
985.00	23.500	0.89491	2.0116	0.0045650
1011.0	21.500	0.89546	2.0118	0.0073410
1028.0	13.500	0.89567	2.0120	0.0082430
1038.0	13.500	0.89572	2.0121	0.0082210
1055.0	20.000	0.89564	2.0122	0.0071700
1078.0	20.000	0.89557	2.0124	0.0059790
1095.0	14.500	0.89562	2.0125	0.0057580
1107.0	12.500	0.89568	2.0126	0.0057850
1120.0	13.000	0.89578	2.0127	0.0059730
1133.0	13.000	0.89597	2.0128	0.0068070
1146.0	13.000	0.89611	2.0129	0.0072780
1159.0	13.000	0.89649	2.0130	0.0093240
1172.0	13.500	0.89703	2.0131	0.012457
1186.0	14.500	0.89768	2.0132	0.016309
1201.0	18.500	0.89840	2.0133	0.020631
1223.0	26.000	0.90000	2.0135	0.030553
1253.0	31.500	0.90106	2.0137	0.036535
1286.0	28.000	0.90121	2.0139	0.036291
1309.0	18.500	0.90121	2.0141	0.035345
1323.0	14.000	0.90126	2.0142	0.035216
1337.0	14.000	0.90136	2.0143	0.035215
1351.0	14.500	0.90161	2.0144	0.036335
1366.0	15.000	0.90189	2.0145	0.037496
1381.0	15.500	0.90243	2.0146	0.040484
1397.0	15.500	0.90356	2.0147	0.047353
1412.0	16.000	0.90696	2.0148	0.069653
1429.0	16.500	0.92534	2.0149	0.19114
1445.0	16.500	0.94874	2.0150	0.33409
1462.0	17.000	0.96013	2.0151	0.39627
1479.0	17.500	0.96704	2.0153	0.43064
1497.0	18.000	0.96974	2.0154	0.44310
1515.0	18.500	0.96889	2.0155	0.43907
1534.0	19.000	0.96775	2.0156	0.43353
1553.0	19.000	0.96506	2.0158	0.42020
1572.0	19.500	0.96167	2.0159	0.40278
1592.0	26.000	0.95825	2.0160	0.38433
1624.0	37.500	0.95305	2.0162	0.35496
1667.0	44.500	0.94201	2.0165	0.28868
1713.0	47.000	0.93384	2.0168	0.23548
1761.0	49.500	0.92869	2.0172	0.19937
1812.0	43.500	0.92282	2.0175	0.15661
1848.0	28.500	0.91994	2.0177	0.13390
1869.0	21.000	0.93117	2.0178	0.20861
1890.0	21.500	0.94955	2.0180	0.32469
1912.0	22.000	0.96612	2.0180	0.41761
1934.0	22.500	0.97375	2.0181	0.45439
1957.0	23.000	0.97650	2.0183	0.46554
1980.0	23.500	0.97740	2.0185	0.46874
2004.0	24.000	0.97753	2.0187	0.46884
2028.0	24.500	0.97741	2.0188	0.46829
2053.0	25.500	0.97694	2.0190	0.46589
2079.0	26.000	0.97573	2.0191	0.46065
2105.0	26.500	0.97260	2.0192	0.44546
2132.0	27.500	0.96433	2.0194	0.40099
2160.0	28.000	0.95561	2.0196	0.34784
2188.0	28.500	0.94822	2.0198	0.29822
2217.0	29.500	0.94203	2.0200	0.25295
2247.0	30.500	0.93961	2.0202	0.23166
2278.0	28.500	0.94522	2.0203	0.26663
2304.0	24.000	0.95349	2.0205	0.31977
2326.0	21.500	0.95957	2.0206	0.35715
2347.0	22.000	0.96412	2.0208	0.38370
2370.0	22.500	0.96755	2.0209	0.40244
2392.0	23.000	0.96986	2.0210	0.41414
2416.0	23.500	0.97171	2.0212	0.42273
2439.0	23.500	0.97326	2.0213	0.42946
2463.0	24.500	0.97460	2.0214	0.43478
2488.0	25.000	0.97580	2.0216	0.43896
2513.0	25.000	0.97651	2.0217	0.44017
2538.0	25.500	0.97666	2.0219	0.43755
2564.0	26.500	0.97666	2.0220	0.43326
2591.0	23.500	0.97844	2.0222	0.43939
2611.0	17.000	0.98187	2.0226	0.45689
2625.0	14.000	0.98414	2.0228	0.46726
2639.0	14.000	0.98584	2.0228	0.47417
2653.0	14.000	0.98694	2.0226	0.47766
2667.0	14.000	0.98769	2.0225	0.47915
2681.0	14.000	0.98835	2.0226	0.48007
2695.0	14.500	0.98905	2.0227	0.48090
2710.0	15.000	0.98976	2.0227	0.48172
2725.0	15.000	0.99044	2.0227	0.48253
2740.0	15.000	0.99137	2.0227	0.48370
2755.0	15.000	0.99223	2.0226	0.48488
2770.0	15.500	0.99300	2.0224	0.48604
2786.0	15.500	0.99387	2.0218	0.48749
2801.0	32.000	0.99460	2.0201	0.48896
2850.0	25.000	0.99349	2.0182	0.48789
2851.0	74.500	0.99336	2.0187	0.48761
2999.0	148.00	0.94209	2.0220	0.43762
